MODEL;MSAN;RIN;IP;Slot_ID;Slot_Name;Slot_Main_Mode;Slot_State;Slot_Alarm;Slot_Prop_Alarm;Port_ID;Port_Main_Mode;Port_Alarm;Port_User_Label;Port_Service_Label;Port_Description;OperationalStatus;NearEnd_CurrentAttenuation;NearEnd_CurrentMargin;NearEnd_CurrentPowerBackOff;FarEnd_CurrentAttenuation;FarEnd_CurrentMargin;FarEnd_CurrentPowerBackOff
Milegate;SNE-A20-99;a20-rin-134;10.209.33.133;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Major;logport-5 ;port-5; Cleared   ; SMART_ADM                      ; SNE-301LKHNGK-032              ; PAR SECUNDARIO= 90;Up;10;24;1;10;20;3
Milegate;SNE-A15-0;a15-rin-142;10.209.33.141;unit-16;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-5 ;port-5; Cleared   ; CLI: CLINICA DE CIRURGIA     ; DESING: SNE-301JDLZ7V-032      ; Pares:387/388;Up;4;24;3;4;21;5
Milegate;SNE-A08-0;a08-rin-30;10.209.33.29;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-3 ;port-3; Cleared   ; Cliente: DUPARA_COMERCIO    ; Designador: SNE-3012BEJVJ-032 ; PAR- 269 ;Up;6;23;3;6;20;4
Milegate;SNE-A12-5;a12-rin-16;10.209.33.15;unit-16;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Major;logport-5 ;port-5; Cleared   ; CARTECH AUTOMOTIVE / SANDRECAR            ; DESIG: SNE-301KOVERF-032      ; SCUNDARIO: 1219;Up;10;24;0;10;21;2
Milegate;SNE-A10-0;a10-rin-6;10.209.33.5;unit-16;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-8 ;port-8; Cleared   ; Cliente:PRESCON_INFORMATICA ; Designador:SNE-301KENKPJ-032 ; ;Up;3;22;4;4;20;5
Milegate;SNE-A17-0;a17-rin-94;10.209.33.93;unit-16;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Major;logport-7 ;port-7; Cleared   ; Cliente: CLINICA             ; Designador: SNE-301H8MYTB-032 ; par 40;Up;8;24;2;8;21;3
Milegate;SNE-A14-0;a14-rin-18;10.209.33.17;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-2 ;port-2; Cleared   ; Cliente: BELLHOUSE_IMOVEIS   ; Designador: SNE-30111OFM3-032 ; ;Up;6;24;2;6;21;4
Milegate;SNE-A21-0;a21-rin-110;10.209.33.109;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Major;logport-2 ;port-2; Major     ; Cliente: ELOS CONEXOES       ; Designador: SNE-30ZG7D1B      ; ;Down;128;127;255;128;127;255
Milegate;SNE-A12-0;a12-rin-14;10.209.33.13;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Major;logport-7 ;port-7; Cleared   ; Cliente_SEMEN_PARTICIPAGUES ; SNE-301KU5I91-032-03 ; ;Up;5;22;4;4;20;5
Milegate;SNE-A09-0;a09-rin-26;10.209.33.25;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Major;logport-6 ;port-6; Cleared   ; Cliente:BRASIL COMMERT PROVE   ; Designador:SNE-301GJFSV7-032  ; Pares 1055, 1069;Up;8;24;1;8;21;0
Milegate;SNE-A15-0;a15-rin-142;10.209.33.141;unit-16;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-7 ;port-7; Major     ; SENIC                        ; SNE-301KHN05B                  ; ;Down;128;127;255;128;127;255
Milegate;SNE-A14-0;a14-rin-18;10.209.33.17;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-4 ;port-4; Cleared   ; Cliente:CONTMAX              ; Designador:SNE-3018WDNQ3-032  ; ;Up;4;23;4;4;20;5
Milegate;SNE-A08-0;a08-rin-30;10.209.33.29;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-6 ;port-6; Major     ; Cliente:ASCENT BRAND        ; Designador:SNE-301JWF32F-032  ; ;Down;128;127;255;128;127;255
Milegate;SNE-A21-0;a21-rin-110;10.209.33.109;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Major;logport-3 ;port-3; Cleared   ; Cliente: ELOS CONEXOES       ; ;;Up;6;25;3;6;21;4
Milegate;SNE-A12-5;a12-rin-16;10.209.33.15;unit-16;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Major;logport-6 ;port-6; Major     ;                                           ;                               ; ;Down;128;127;255;128;127;255
Milegate;SNE-A17-0;a17-rin-94;10.209.33.93;unit-16;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Major;logport-8 ;port-8; Cleared   ; Cliente: EDMARCOS            ; Designador: SNE-301L4GZNS-032 ; ;Up;8;24;1;8;21;3
Milegate;SNE-A12-0;a12-rin-14;10.209.33.13;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Major;logport-8 ;port-8; Cleared   ; Cliente_SEMEN_PARTICIPAGUES ; SNE-301KU5I91-032-04 ; ;Up;5;23;4;4;20;5
Milegate;SNE-A09-0;a09-rin-26;10.209.33.25;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Major;logport-7 ;port-7; Cleared   ;                                ;                               ; ;Down;128;127;255;128;127;255
Milegate;SNE-A10-0;a10-rin-6;10.209.33.5;unit-18;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Major;logport-1 ;port-1; Major     ;            ;               ; ;Down;128;127;255;128;127;255
Milegate;SNE-A14-0;a14-rin-18;10.209.33.17;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-5 ;port-5; Major     ; Cliente:DE PAULA IMOVEIS LTD ; Designador:SNE-301B2MXMB-032  ; ;Down;128;127;255;128;127;255
Milegate;SNE-A08-0;a08-rin-30;10.209.33.29;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-7 ;port-7; Major     ; Cliente: VENDEDOR_REGINASBO ; Designador: SNE-301KKZH00     ; ;Down;128;127;255;128;127;255
Milegate;SNE-A12-5;a12-rin-16;10.209.33.15;unit-16;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Major;logport-7 ;port-7; Cleared   ; MASTER GESTORA DE ATIVOS E PROMOTORA LTDA ; SNE-301KU5I91-032-01          ; ;Up;5;22;4;4;18;5
Milegate;SNE-A21-0;a21-rin-110;10.209.33.109;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Major;logport-5 ;port-5; Cleared   ; Cliente:ATLANTICA RADIADORES ; Designador:SNE-3018ZVUGN-32   ; ;Up;3;24;5;2;20;6
Milegate;SNE-A10-0;a10-rin-6;10.209.33.5;unit-18;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Major;logport-6 ;port-6; Major     ;            ;               ; ;Down;128;127;255;128;127;255
Milegate;SNE-A21-0;a21-rin-110;10.209.33.109;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Major;logport-7 ;port-7; Cleared   ; OPVS CONSULT                 ; SNE-301JQYX40-032             ; PAR: 1351 / 1352;Up;7;25;2;6;21;4
Milegate;SNE-A08-0;a08-rin-30;10.209.33.29;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-8 ;port-8; Major     ; Cliente: TDS TELEMARKETING  ; Designador: SNE-301KV0O6Z-032 ; ;Down;128;127;255;128;127;255
Milegate;SNE-A17-0;a17-rin-94;10.209.33.93;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Cleared;logport-1 ;port-1; Cleared   ; Cliente: OFTALMEC              ;  Designador: SNE-3012IDID7-032 ; ;Up;2;22;5;2;20;6
Milegate;SNE-A15-0;a15-rin-142;10.209.33.141;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Major;logport-1 ;port-1; Major     ; ABYARA BROKERS INTERMEDIACAO  ; WO - 10477626                ; SNE-30OBNONF-032;Down;128;127;255;128;127;255
Milegate;SNE-A12-5;a12-rin-16;10.209.33.15;unit-16;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Major;logport-8 ;port-8; Cleared   ; Cliente: MOYA_E_SANCHES                   ; Designador: SNE-301L5M3D7-032 ; ;Up;4;22;4;4;20;5
Milegate;SNE-A10-0;a10-rin-6;10.209.33.5;unit-18;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Major;logport-7 ;port-7; Cleared   ;            ;               ; ;Down;128;127;255;128;127;255
Milegate;SNE-A17-0;a17-rin-94;10.209.33.93;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Cleared;logport-2 ;port-2; Cleared   ; Cliente: ASSOCIACAO BENEDITINA ; Designador: SNE-3012SPHKI-032  ; ;Up;5;24;4;4;21;4
Milegate;SNE-A15-0;a15-rin-142;10.209.33.141;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Major;logport-2 ;port-2; Major     ; CLI_SENIC_TECNOLOGIA          ; SNE-301KHN06E-03             ; ;Down;128;127;255;128;127;255
Milegate;SNE-A17-0;a17-rin-94;10.209.33.93;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Cleared;logport-4 ;port-4; Cleared   ; Cliente: SHANGRI LA            ; Designador: SNE-30ZG7D3A       ; ;Down;128;127;255;128;127;255
Milegate;SNE-A15-0;a15-rin-142;10.209.33.141;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Major;logport-3 ;port-3; Major     ; MOSAICO ENGENHARIA ELETRONICA ; WO - 10501180                ; SNE-30VBJ5HL-030;Down;128;127;255;128;127;255
Milegate;SNE-A17-0;a17-rin-94;10.209.33.93;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Cleared;logport-8 ;port-8; Cleared   ;                                ;                                ; ;Down;128;127;255;128;127;255
Milegate;SNE-A15-0;a15-rin-142;10.209.33.141;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Major;logport-4 ;port-4; Cleared   ; Cliente: MELILLO_LUCIANO      ; Designador: SNE-30YMEWMN-032 ; ;Up;4;22;4;4;21;5
Milegate;SNE-A12-5;a12-rin-16;10.209.33.15;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-1 ;port-1; Cleared   ;                             ;                                  ; ;Up;9;24;1;10;20;0
Milegate;SNE-A15-0;a15-rin-142;10.209.33.141;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Major;logport-5 ;port-5; Cleared   ; SETTE TECNOLOGIA DE ATIVOS    ; SNE-301KHN06E-032            ; PAR 337;Up;7;23;2;6;21;4
Milegate;SNE-A12-5;a12-rin-16;10.209.33.15;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-2 ;port-2; Cleared   ; INSTITUTO CORA?AO DE JESUS ; SNE-301J5MIBU-032                ; SECUNDARIO - 1579, 1580;Up;2;24;5;2;20;0
Milegate;SNE-A10-0;a10-rin-6;10.209.33.5;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Major;logport-1 ;port-1; Cleared   ; Cliente: LAB_HORMON_VOX      ; Designador: CPE-3010Z4A26-032 ; PAR SECUNDARIO - 1496;Up;7;24;3;6;21;4
Milegate;SNE-A15-0;a15-rin-142;10.209.33.141;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Major;logport-7 ;port-7; Major     ; cliente: DBEXPERT             ; WO_12356769                  ; ;Down;128;127;255;128;127;255
Milegate;SNE-A10-0;a10-rin-6;10.209.33.5;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Major;logport-2 ;port-2; Cleared   ; Cliente:ECOSAN EQUIPAMENTOS  ; Designador:SNE-301H61EDG-032  ; PAR-1570;Up;5;22;4;4;20;4
Milegate;SNE-A15-0;a15-rin-142;10.209.33.141;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Major;logport-8 ;port-8; Major     ; Cliente: ACTIVIA TECNOLOGIA   ; Designador: SNE-30Z8R43F-032 ; ;Down;128;127;255;128;127;255
Milegate;SNE-A12-5;a12-rin-16;10.209.33.15;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-3 ;port-3; Cleared   ; ELEGANCY COM DE FORROS      ; SNE-301KVF98R-032                ; ;Up;10;22;0;10;18;2
Milegate;SNE-A10-0;a10-rin-6;10.209.33.5;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Major;logport-3 ;port-3; Cleared   ; Cliente: CIRURGIA            ; Designador: SNE-301KSURER-032 ; PAR - 644;Up;8;24;1;8;20;3
Milegate;SNE-A12-5;a12-rin-16;10.209.33.15;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-4 ;port-4; Cleared   ; Cliente: ELEGANCY           ; DESIGNADOR: SNE-301KVF96Z-032-02 ; ;Up;10;23;1;10;20;0
Milegate;SNE-A10-0;a10-rin-6;10.209.33.5;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Major;logport-4 ;port-4; Cleared   ; Cliente: LAB_HORMON_INTER    ; Designador: SNE-3010Z4AY3     ; ;Up;6;24;3;6;21;3
Milegate;SNE-A12-5;a12-rin-16;10.209.33.15;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-5 ;port-5; Cleared   ;                             ;                                  ; ;Up;4;22;4;4;21;5
Milegate;SNE-A10-0;a10-rin-6;10.209.33.5;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Major;logport-5 ;port-5; Major     ; Cliente: OMEGA SAUDE_NEXUS   ; Designador: SNE-30ZSFM6V-032  ; Par 1203 e 1204;Down;128;127;255;128;127;255
Milegate;SNE-A10-0;a10-rin-6;10.209.33.5;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Major;logport-6 ;port-6; Cleared   ; Cliente:WORK ABC SEGURANCA D ; Designador:SNE-301BI53S9-032  ; ;Up;4;22;3;4;21;5
Milegate;SNE-A12-5;a12-rin-16;10.209.33.15;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-6 ;port-6; Cleared   ; Cliente: ELEGANCY           ; DESIGNADOR: SNE-301KVF96Z-032-03 ; ;Up;10;22;1;10;18;2
Milegate;SNE-A12-5;a12-rin-16;10.209.33.15;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-7 ;port-7; Cleared   ;                             ;                                  ; ;Up;4;23;4;4;20;5
Milegate;SNE-A10-0;a10-rin-6;10.209.33.5;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Major;logport-7 ;port-7; Cleared   ; MAPAL                        ; SNE-301DZ36E1                 ; PARES 1205-1206 - ligado 1206;Up;5;23;3;4;20;0
Milegate;SNE-A12-5;a12-rin-16;10.209.33.15;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-8 ;port-8; Cleared   ; CLI ALVES PINTO             ; SNE-301JV4X7N-032                ; PAR SECUNDARIO 141;Up;4;24;3;4;21;5
Milegate;SNE-A10-0;a10-rin-6;10.209.33.5;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Major;logport-8 ;port-8; Cleared   ; Cliente:WORK ABC SEGURANCA D ; Designador:SNE-301BI53R7      ; PARES ATIVOS  1201,1202;Up;5;22;4;4;20;0
Milegate;SBO-A29-5;a29-rin-300;10.209.97.55;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Critical;Major;logport-1 ;port-1; Major     ;                      ;                               ; ;Down;128;127;255;128;127;255
Milegate;SBO-A20;a20-rin-306;10.209.97.61;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-2 ;port-2; Major     ; Cliente: PROJECAO TECNOLOGIA    ; Designador: SBO-30101429K-032 ; ;Down;128;127;255;128;127;255
Milegate;SBO-A09-0;a09-rin-334;10.209.97.89;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-1 ;port-1; Cleared   ; cliente: ACURA ; Des: SBO-3015TPG0U-032 ; WO_12313058               SECUNDARIO 57;Up;8;24;1;8;21;3
Milegate;SBO-A37-99;a37-rin-418;10.209.97.173;unit-21;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Major;logport-1 ;port-1; Major     ;            ;               ; ;Down;128;127;255;128;127;255
Milegate;SBO-A29-5;a29-rin-300;10.209.97.55;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Critical;Major;logport-2 ;port-2; Major     ;  HAFIK ESFIHAS       ; SBO-30YLPWVZ-032              ; ;Down;128;127;255;128;127;255
Milegate;SBO-A16-0;a16-rin-310;10.209.97.65;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-1 ;port-1; Cleared   ;  INTER GODO COMERCIO       ; WO: 11247179             ; SBO-30XJA1TB-032;Up;4;24;5;4;20;5
Milegate;SBO-A23-5;a23-rin-252;10.209.97.7;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-1 ;port-1; Cleared   ; BEMA ADM                 ; SBO-301DL64EN-032             ; PARES: 838/839;Up;4;24;4;4;21;5
Milegate;SNE-I01-0;i01-rin-2;10.209.33.1;unit-16;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-3 ;port-3; Cleared   ;                                ;                              ; ;Up;9;24;1;10;21;3
Milegate;SBO-A29-99;a29-rin-298;10.209.97.53;unit-16;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Warning;logport-1 ;port-1; Cleared   ; VANGUARD ADMINISTRACAO ; SBO-301B3RF6I-032     ; PARES 424-426;Up;8;23;1;8;20;3
Milegate;SBO-A12-99;a12-rin-326;10.209.97.81;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-2 ;port-2; Major     ;                         ;                               ; ;Down;128;127;255;128;127;255
Milegate;SBO-A36-0;a36-rin-414;10.209.97.169;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Major;logport-2 ;port-2; Cleared   ; Cliente: CATARINENSE DISTRIBUIDORA ; Designador: SBO-3013SSLYQ-032 ; ;Up;5;23;4;4;21;5
Milegate;SBO-A20;a20-rin-306;10.209.97.61;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-3 ;port-3; Cleared   ; Cliente:ASSESSORIA_CONTABIL     ; Designador:SBO-301A8BRIS-032  ; ;Up;5;24;3;6;21;4
Milegate;SBO-A38-0;a38-rin-422;10.209.97.177;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-1 ;port-1; Cleared   ; MEDSERV                      ; SBO-30Y84GR1-032             ; PARSECUNDARIO 798;Up;4;23;5;4;20;5
Milegate;SBO-A24-0;a24-rin-254;10.209.97.9;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Major;logport-1 ;port-1; Major     ; LABCLIM_VOX                  ;                              ; ;Down;128;127;255;128;127;255
Milegate;SBO-A25-0;a25-rin-290;10.209.97.45;unit-21;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Major;logport-1 ;port-1; Major     ; DENTAL PRIME COMECIAL           ; WO_11194671                    ; SBO-30Z8L1YN-032;Down;128;127;255;128;127;255
Milegate;SBO-A10-0;a10-rin-330;10.209.97.85;unit-16;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Major;logport-1 ;port-1; Major     ; PLAZZA PRONTO CONSULTORIA           ; SBO-301IAJ0OF-032             ; PARES: 1206-1207;Down;128;127;255;128;127;255
Milegate;SBO-A32-0;a32-rin-434;10.209.97.189;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-1 ;port-1; Cleared   ; Cliente:NOVA RETROSUL   ; Designador:SBO-3018X524J-032 ; ;Up;9;24;1;8;21;3
Milegate;SBO-A28-0;a28-rin-410;10.209.97.165;unit-16;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-1 ;port-1; Cleared   ;                               ;                           ; ;Down;128;127;255;128;127;255
Milegate;SBO-A18-0;a18-rin-406;10.209.97.161;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-1 ;port-1; Cleared   ;                              ;                               ; ;Down;128;127;255;128;127;255
Milegate;SBO-A07-0;a07-rin-338;10.209.97.93;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-6 ;port-6; Major     ; MOFERTEQ                    ; DESG: SBO-301EAUZGW-032      ; Pares 1359 /1360;Down;128;127;255;128;127;255
Milegate;SBO-A27-0;a27-rin-246;10.209.97.1;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Cleared;logport-3 ;port-3; Cleared   ; Cliente:CENTRO DE DESENVOLVI ; Designador:SBO-3018YM3GN-032  ; PAR 157;Up;11;23;0;10;21;2
Milegate;SBO-A29-5;a29-rin-300;10.209.97.55;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Critical;Major;logport-4 ;port-4; Major     ; Cliente: AUTO ESCOLA ; Designador: SBO-3016TYJIZ-032 ; ;Down;128;127;255;128;127;255
Milegate;SBO-A15-5;a15-rin-253;10.209.97.23;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-1 ;port-1; Major     ;                               ;                               ; ;Down;128;127;255;128;127;255
Milegate;SBO-A34-99;a34-rin-274;10.209.97.29;unit-21;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Major;logport-1 ;port-1; Major     ; Fancold Service             ; OSTBS - 11629474             ; Desig: SBO-3011UM871-032 pares=959/960;Down;128;127;255;128;127;255
Milegate;SBO-A11-0;a11-rin-354;10.209.97.109;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-1 ;port-1; Cleared   ; KENNEDY COMERCIAL ELETRICA LTDA ; SBO-3013QAX2P-032  ; ;Up;6;24;3;6;21;4
Milegate;SBO-A31-0;a31-rin-426;10.209.97.181;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-1 ;port-1; Major     ;                                ;                               ; ;Down;128;127;255;128;127;255
Milegate;SBO-A35-0;a35-rin-390;10.209.97.145;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-2 ;port-2; Cleared   ; PLASTIVINIL_INDUSTRIA ; Designador: SBO-30135N3M8     ; Secundario 528;Up;11;23;0;10;20;0
Milegate;SBO-A04-0;a04-rin-374;10.209.97.129;unit-21;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Major;logport-1 ;port-1; Major     ; VIANE              ;                   ; PAR 627/628;Down;128;127;255;128;127;255
Milegate;SBO-A16-0;a16-rin-310;10.209.97.65;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-2 ;port-2; Cleared   ;                            ;                          ; ;Up;11;24;0;10;21;0
Milegate;SNE-I01-0;i01-rin-2;10.209.33.1;unit-16;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-5 ;port-5; Cleared   ; ACTOS COMERCIO IMPORTACAO      ; SNE-301KH96UJ-032            ; Pares 1428 E 1429;Up;5;24;2;6;21;4
Milegate;SBO-A26-0;a26-rin-294;10.209.97.49;unit-16;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Major;logport-1 ;port-1; Major     ; CLIENTE : PANAMERICANA      ; DES:SBO-301JILEUV         ; SEC.1326;Down;128;127;255;128;127;255
Milegate;SBO-A23-5;a23-rin-252;10.209.97.7;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-2 ;port-2; Cleared   ; IGREJA BATISTA           ; SBO-3017STEHL-032             ; ;Up;5;24;3;6;21;4
Milegate;SBO-A23-0;a23-rin-250;10.209.97.5;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Major;logport-2 ;port-2; Major     ;                              ;                              ; ;Down;128;127;255;128;127;255
Milegate;SBO-A12-99;a12-rin-326;10.209.97.81;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-3 ;port-3; Cleared   ; Cliente: SORTE VEICULOS ; Designador: SBO-301KL9XJF-032 ; SEC.209;Up;10;24;1;10;21;3
Milegate;SBO-A36-0;a36-rin-414;10.209.97.169;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Major;logport-3 ;port-3; Major     ; Cliente: RICARDO_DIAS_NEGRI        ; Designador: SBO-3013SSLXN     ; ;Down;128;127;255;128;127;255
Milegate;SBO-A29-99;a29-rin-298;10.209.97.53;unit-16;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Warning;logport-2 ;port-2; Cleared   ; CONTABIL_ARMANE        ; SBO-30Y3EP0F-032      ; Pares 791 / 794;Up;5;24;3;6;21;5
Milegate;SBO-A08-0;a08-rin-350;10.209.97.105;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-2 ;port-2; Cleared   ; CLIENTE: STEELDEK         ; DESIGNADOR: SBO-301LSKLZW-032 ; ;Up;8;22;2;8;20;3
Milegate;SBO-A20;a20-rin-306;10.209.97.61;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-4 ;port-4; Major     ; CLI: HIT_WORLD_TELECOMUNICACOES ; DEG: SBO-301JP4ERN            ; ;Down;128;127;255;128;127;255
Milegate;SBO-A19-99;a19-rin-262;10.209.97.17;unit-16;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Warning;logport-1 ;port-1; Cleared   ;                              ;                               ; PAR-568;Down;128;127;255;128;127;255
Milegate;SBO-A05-0;a05-rin-366;10.209.97.121;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Major;logport-1 ;port-1; Major     ; DEFEITO                            ;                              ; ;Down;128;127;255;128;127;255
Milegate;SBO-A24-0;a24-rin-254;10.209.97.9;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Major;logport-3 ;port-3; Cleared   ;                              ;                              ; ;Down;128;127;255;128;127;255
Milegate;SBO-A14-1;a14-rin-276;10.209.97.31;unit-18;STIM1 R1A;stim1_r5d02_04;Ok;Cleared;Major;logport-1 ;port-1; Cleared   ; CLI_TR_CITY_SUPRIMENTOS       ; SBO-301KGSYID-032 ; ;Up;4;22;4;4;21;5
Milegate;SBO-A28-0;a28-rin-410;10.209.97.165;unit-16;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-3 ;port-3; Cleared   ; Cliente:FOCO SERVICOS         ; Designador:SBO-301JTXOE7  ; PAR 145 A 148 - LIGADO 148;Up;7;24;2;8;21;2
Milegate;SBO-A21-0;a21-rin-286;10.209.97.41;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Major;logport-1 ;port-1; Major     ;                              ;                              ; ;Down;128;127;255;128;127;255
Milegate;SBO-A32-0;a32-rin-434;10.209.97.189;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-2 ;port-2; Major     ; Cliente: BM SUA CASA    ; Designador: SBO-30XM31Z7     ; PAR: 959 / 960;Down;128;127;255;128;127;255
Milegate;SBO-A38-0;a38-rin-422;10.209.97.177;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-2 ;port-2; Cleared   ; MEDSERV                      ; SBO-30Y84GPZ                 ; PAR SECUNDARIO 797;Up;4;23;4;4;20;0
Milegate;SBO-A25-0;a25-rin-290;10.209.97.45;unit-21;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Major;logport-2 ;port-2; Cleared   ; Cliente: CROSS COMUNICA??O IN ; Designador: SBO-3012K3JGS-032- ; ;Up;4;22;4;4;21;5
